id,outcome,category,sub_type,input,expected_intent,expected_tool,actual_intent,actual_tool,notes
qsm_068,passed,query_timesheet,query_self_this_month,查一下这个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_069,failed,query_timesheet,query_self_this_month,本月统计,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_070,failed,query_timesheet,query_self_this_month,统计一下本月工时,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_071,passed,query_timesheet,query_self_this_month,请查询我本月填报的工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_072,passed,query_timesheet,query_self_this_month,拉一下本月工时数据,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_073,passed,query_timesheet,query_self_this_month,本月填报记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_074,passed,query_timesheet,query_self_this_month,看一下本月填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_075,passed,query_timesheet,query_self_this_month,请检索本月填报的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_076,passed,query_timesheet,query_self_this_month,翻一下本月记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_077,failed,query_timesheet,query_self_this_month,本月工时数据,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_078,passed,query_timesheet,query_self_this_month,查查本月的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_079,passed,query_timesheet,query_self_this_month,请展示一下我本月填报的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsm_080,failed,query_timesheet,query_self_this_month,看一下本月工时数据,tool_execution,query_timesheet,,compute_statistics,本月=2026-04-01至2026-04-30；必须传user_id，不得返回全员数据
qsw_001,passed,query_timesheet,query_self_this_week,本周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_002,failed,query_timesheet,query_self_this_week,这周,tool_execution,query_timesheet,general_chat,,本周=2026-03-30至2026-04-05；必须传user_id
qsw_003,passed,query_timesheet,query_self_this_week,看看本周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_004,passed,query_timesheet,query_self_this_week,请帮我查询一下本周的工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_005,passed,query_timesheet,query_self_this_week,瞅一眼这周填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_006,passed,query_timesheet,query_self_this_week,查下本周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_007,failed,query_timesheet,query_self_this_week,帮我看看这周一共填了多少小时的工时,tool_execution,query_timesheet,,compute_statistics,本周=2026-03-30至2026-04-05；必须传user_id
qsw_008,passed,query_timesheet,query_self_this_week,这周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_009,passed,query_timesheet,query_self_this_week,瞅瞅这周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_010,passed,query_timesheet,query_self_this_week,这个星期填了多少,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_011,passed,query_timesheet,query_self_this_week,看看这周填的工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_012,failed,query_timesheet,query_self_this_week,请查询我本周填报的工时统计,tool_execution,query_timesheet,,compute_statistics,本周=2026-03-30至2026-04-05；必须传user_id
qsw_013,passed,query_timesheet,query_self_this_week,查下这周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_014,passed,query_timesheet,query_self_this_week,本星期工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_015,passed,query_timesheet,query_self_this_week,瞅一眼本周填报情况,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_016,failed,query_timesheet,query_self_this_week,请帮我统计一下本周的工时数据,tool_execution,query_timesheet,,compute_statistics,本周=2026-03-30至2026-04-05；必须传user_id
qsw_017,passed,query_timesheet,query_self_this_week,看看这周填了啥,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_018,passed,query_timesheet,query_self_this_week,这礼拜填了多少工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_019,passed,query_timesheet,query_self_this_week,查查本周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_020,failed,query_timesheet,query_self_this_week,本周,tool_execution,query_timesheet,,generate_weekly_report,本周=2026-03-30至2026-04-05；必须传user_id
qsw_021,failed,query_timesheet,query_self_this_week,本周,tool_execution,query_timesheet,general_chat,,本周=2026-03-30至2026-04-05；必须传user_id
qsw_022,passed,query_timesheet,query_self_this_week,看看本周,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_023,passed,query_timesheet,query_self_this_week,瞅一眼这周,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_024,passed,query_timesheet,query_self_this_week,请帮我查询一下本周的工时填报情况,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_025,passed,query_timesheet,query_self_this_week,查下本周,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_026,failed,query_timesheet,query_self_this_week,瞅瞅这周,tool_execution,query_timesheet,,generate_weekly_report,本周=2026-03-30至2026-04-05；必须传user_id
qsw_027,failed,query_timesheet,query_self_this_week,我想统计一下本周的工时数据,tool_execution,query_timesheet,,compute_statistics,本周=2026-03-30至2026-04-05；必须传user_id
qsw_028,failed,query_timesheet,query_self_this_week,这周,tool_execution,query_timesheet,general_chat,,本周=2026-03-30至2026-04-05；必须传user_id
qsw_029,passed,query_timesheet,query_self_this_week,看看这周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_030,passed,query_timesheet,query_self_this_week,请帮我查询本周填报的工时明细,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_031,passed,query_timesheet,query_self_this_week,瞅一眼本周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_032,passed,query_timesheet,query_self_this_week,查下这周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_033,passed,query_timesheet,query_self_this_week,请帮我查看一下本周的工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_034,passed,query_timesheet,query_self_this_week,瞅瞅本周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_035,passed,query_timesheet,query_self_this_week,本周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_036,passed,query_timesheet,query_self_this_week,看看这周填了啥,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_037,passed,query_timesheet,query_self_this_week,请查询一下我本周的工作时间,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_038,passed,query_timesheet,query_self_this_week,瞅一眼这周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_039,passed,query_timesheet,query_self_this_week,查下本周填报情况,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_040,passed,query_timesheet,query_self_this_week,帮我查看一下本周的填报记录,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_041,passed,query_timesheet,query_self_this_week,瞅瞅这周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_042,passed,query_timesheet,query_self_this_week,这周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_043,passed,query_timesheet,query_self_this_week,看看本周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_044,failed,query_timesheet,query_self_this_week,请帮我统计一下本周的工作时间,tool_execution,query_timesheet,,compute_statistics,本周=2026-03-30至2026-04-05；必须传user_id
qsw_045,passed,query_timesheet,query_self_this_week,瞅一眼本周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_046,passed,query_timesheet,query_self_this_week,查下这周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_047,passed,query_timesheet,query_self_this_week,请帮我查询本周的工时明细,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_048,passed,query_timesheet,query_self_this_week,瞅瞅本周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_049,passed,query_timesheet,query_self_this_week,本周工时,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_050,passed,query_timesheet,query_self_this_week,看看这周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
qsw_051,failed,query_timesheet,query_self_this_week,请帮我查看本周的工时统计,tool_execution,query_timesheet,,compute_statistics,本周=2026-03-30至2026-04-05；必须传user_id
qsw_052,passed,query_timesheet,query_self_this_week,瞅一眼这周填报,tool_execution,query_timesheet,tool_execution,query_timesheet,本周=2026-03-30至2026-04-05；必须传user_id
